stock_code,stock_name,pattern_index,buy_date,sell_date,buy_price,sell_price,profit_pct,hold_days,exit_reason,retrace_date,surge_date,support_level,buy_year
600110,600110_data,1,2020-02-20 00:00:00,2020-02-25 00:00:00,5.945939999999999,6.44,8.084199218290147,3,移动止盈,2020-02-19 00:00:00,2020-02-18 00:00:00,6.02,2020
000903,000903_data,1,2020-03-06 00:00:00,2020-03-09 00:00:00,2.89289,3.0544,5.357998316562324,1,移动止盈,2020-03-05 00:00:00,2020-02-27 00:00:00,2.94,2020
603063,603063_data,1,2020-03-04 00:00:00,2020-03-10 00:00:00,9.489479999999999,8.924,-6.1840198830705075,4,移动止盈,2020-03-03 00:00:00,2020-02-27 00:00:00,9.79,2020
002081,002081_data,1,2020-03-04 00:00:00,2020-03-12 00:00:00,9.14914,8.6664,-5.501342913104399,6,移动止盈,2020-03-03 00:00:00,2020-03-02 00:00:00,9.28,2020
002274,002274_data,1,2020-02-21 00:00:00,2020-02-28 00:00:00,7.117109999999999,6.578,-7.799844283705032,5,移动止盈,2020-02-20 00:00:00,2020-02-17 00:00:00,7.35,2020
601390,601390_data,1,2020-02-28 00:00:00,2020-03-02 00:00:00,5.345339999999999,5.437200000000001,1.4935062128882615,1,移动止盈,2020-02-27 00:00:00,2020-02-26 00:00:00,5.46,2020
603296,603296_data,1,2023-10-13 00:00:00,2023-11-24 00:00:00,75.88580999999999,76.52560000000001,0.6180956986556765,30,移动止盈,2023-10-12 00:00:00,2023-10-11 00:00:00,74.6,2023
002013,002013_data,1,2020-02-21 00:00:00,2020-03-10 00:00:00,7.847839999999999,7.4612,-5.151705947114098,12,移动止盈,2020-02-20 00:00:00,2020-02-18 00:00:00,7.76,2020
600970,600970_data,1,2020-03-04 00:00:00,2020-03-10 00:00:00,6.516509999999999,6.2008,-5.069771204218199,4,移动止盈,2020-03-03 00:00:00,2020-03-02 00:00:00,6.67,2020
000576,000576_data,1,2020-02-20 00:00:00,2020-02-28 00:00:00,6.836829999999999,6.4124,-6.432994055724644,6,移动止盈,2020-02-19 00:00:00,2020-02-17 00:00:00,6.76,2020
601669,601669_data,1,2020-02-28 00:00:00,2020-03-09 00:00:00,4.12412,4.186,1.2754413062665584,6,移动止盈,2020-02-27 00:00:00,2020-02-26 00:00:00,4.25,2020
603155,603155_data,1,2020-10-14 00:00:00,2020-11-02 00:00:00,37.6376,35.558,-5.750325738091694,13,移动止盈,2020-10-13 00:00:00,2020-10-12 00:00:00,37.4,2020
603332,603332_data,1,2020-03-03 00:00:00,2020-03-10 00:00:00,27.21719,25.0398148,-8.225000000000001,5,移动止盈,2020-03-02 00:00:00,2020-02-24 00:00:00,26.93,2020
600166,600166_data,1,2020-02-27 00:00:00,2020-02-28 00:00:00,2.18218,2.0076055999999998,-8.225000000000001,1,移动止盈,2020-02-26 00:00:00,2020-02-25 00:00:00,2.15,2020
603400,603400_data,1,2025-08-14 00:00:00,2025-08-25 00:00:00,61.60153999999999,66.01,6.93141199879096,7,移动止盈,2025-08-13 00:00:00,2025-08-05 00:00:00,60.5,2025
603068,603068_data,1,2020-02-28 00:00:00,2020-03-09 00:00:00,105.10499999999999,98.11800000000001,-6.872638076209488,6,移动止盈,2020-02-27 00:00:00,2020-02-14 00:00:00,109.88,2020
000157,000157_data,1,2020-03-06 00:00:00,2020-03-10 00:00:00,6.636629999999999,6.1056995999999994,-8.225,2,移动止盈,2020-03-05 00:00:00,2020-03-02 00:00:00,6.75,2020
603128,603128_data,1,2020-02-19 00:00:00,2020-02-25 00:00:00,5.805799999999999,5.428000000000001,-6.73228581763061,4,移动止盈,2020-02-18 00:00:00,2020-02-17 00:00:00,5.84,2020
603129,603129_data,1,2020-03-06 00:00:00,2020-03-13 00:00:00,42.892849999999996,41.0596,-4.499022360370068,5,移动止盈,2020-03-05 00:00:00,2020-03-03 00:00:00,43.73,2020
002505,002505_data,1,2020-03-03 00:00:00,2020-03-05 00:00:00,1.8918899999999996,1.9043999999999999,0.4362435183863885,2,移动止盈,2020-03-02 00:00:00,2020-02-26 00:00:00,1.9,2020
603976,603976_data,1,2020-02-27 00:00:00,2020-02-28 00:00:00,18.17816,16.7239072,-8.224999999999996,1,移动止盈,2020-02-26 00:00:00,2020-02-24 00:00:00,18.07,2020
601127,601127_data,1,2020-03-04 00:00:00,2020-03-11 00:00:00,10.430419999999998,10.2028,-2.407270704343624,5,移动止盈,2020-03-03 00:00:00,2020-02-27 00:00:00,10.55,2020
600188,600188_data,1,2020-03-04 00:00:00,2020-03-13 00:00:00,9.31931,8.951600000000001,-4.170678381768596,7,移动止盈,2020-03-03 00:00:00,2020-03-02 00:00:00,9.37,2020
600933,600933_data,1,2020-02-20 00:00:00,2020-02-25 00:00:00,14.574559999999998,14.554400000000001,-0.3633232152462721,3,移动止盈,2020-02-19 00:00:00,2020-02-18 00:00:00,14.43,2020
600933,600933_data,2,2021-03-31 00:00:00,2021-04-09 00:00:00,17.017,15.962000000000002,-6.424682670270894,6,移动止盈,2021-03-30 00:00:00,2021-03-29 00:00:00,17.25,2021
000876,000876_data,1,2020-02-28 00:00:00,2020-03-10 00:00:00,24.254229999999996,26.8548,10.4971297068594,7,移动止盈,2020-02-27 00:00:00,2020-02-26 00:00:00,24.83,2020
603056,603056_data,1,2020-02-27 00:00:00,2020-03-13 00:00:00,12.192179999999999,11.242400000000002,-8.015075277759982,11,移动止盈,2020-02-26 00:00:00,2020-02-25 00:00:00,12.54,2020
603809,603809_data,1,2020-02-27 00:00:00,2020-03-13 00:00:00,11.951939999999999,12.383200000000002,3.3832845128071556,11,移动止盈,2020-02-26 00:00:00,2020-02-24 00:00:00,12.06,2020
002392,002392_data,1,2020-02-28 00:00:00,2020-03-16 00:00:00,3.9038999999999993,3.7812000000000006,-3.368010835318495,11,移动止盈,2020-02-27 00:00:00,2020-02-25 00:00:00,4.18,2020
603279,603279_data,1,2020-03-05 00:00:00,2020-03-10 00:00:00,24.724699999999995,22.746723999999997,-8.224999999999994,3,移动止盈,2020-03-04 00:00:00,2020-02-27 00:00:00,24.18,2020
600872,600872_data,1,2020-03-04 00:00:00,2020-03-13 00:00:00,41.34129999999999,41.28960000000001,-0.3500565415213904,7,移动止盈,2020-03-03 00:00:00,2020-03-02 00:00:00,41.52,2020
002167,002167_data,1,2020-02-28 00:00:00,2020-03-09 00:00:00,6.356349999999999,6.2284,-2.237947682239011,6,移动止盈,2020-02-27 00:00:00,2020-02-25 00:00:00,6.84,2020
000411,000411_data,1,2020-03-06 00:00:00,2020-03-13 00:00:00,13.053039999999998,12.008796799999999,-8.22499999999999,5,移动止盈,2020-03-05 00:00:00,2020-03-02 00:00:00,13.09,2020
002517,002517_data,1,2020-03-05 00:00:00,2020-03-10 00:00:00,3.3233199999999994,3.0574543999999997,-8.224999999999993,3,移动止盈,2020-03-04 00:00:00,2020-02-26 00:00:00,3.25,2020
002987,002987_data,1,2020-06-16 00:00:00,2020-07-08 00:00:00,55.45539999999999,64.492,16.070257089480943,14,移动止盈,2020-06-15 00:00:00,2020-06-11 00:00:00,55.03,2020
600108,600108_data,1,2020-03-31 00:00:00,2020-04-07 00:00:00,3.3333299999999997,3.5052000000000003,4.9311051561051755,4,移动止盈,2020-03-30 00:00:00,2020-03-26 00:00:00,3.41,2020
002225,002225_data,1,2020-04-03 00:00:00,2020-04-16 00:00:00,4.36436,4.0296,-7.895311340036096,8,移动止盈,2020-04-02 00:00:00,2020-04-01 00:00:00,4.36,2020
603032,603032_data,1,2020-03-04 00:00:00,2020-03-10 00:00:00,20.019999999999996,18.722,-6.708516483516458,4,移动止盈,2020-03-03 00:00:00,2020-03-02 00:00:00,20.53,2020
002915,002915_data,1,2020-02-27 00:00:00,2020-02-28 00:00:00,27.94792,25.7120864,-8.224999999999998,1,移动止盈,2020-02-26 00:00:00,2020-02-19 00:00:00,28.07,2020
603566,603566_data,1,2020-02-27 00:00:00,2020-02-28 00:00:00,18.6186,17.129112000000003,-8.224999999999989,1,移动止盈,2020-02-26 00:00:00,2020-02-25 00:00:00,18.48,2020
603566,603566_data,2,2021-05-26 00:00:00,2021-06-15 00:00:00,25.025,24.6652,-1.6627622377622373,13,移动止盈,2021-05-25 00:00:00,2021-05-24 00:00:00,24.8,2021
600266,600266_data,1,2020-03-04 00:00:00,2020-03-13 00:00:00,7.527519999999999,7.203600000000001,-4.528143664845772,7,移动止盈,2020-03-03 00:00:00,2020-03-02 00:00:00,7.58,2020
600326,600326_data,1,2020-03-04 00:00:00,2020-03-10 00:00:00,7.227219999999999,6.7988,-6.1528671467037,4,移动止盈,2020-03-03 00:00:00,2020-03-02 00:00:00,7.3,2020
601212,601212_data,1,2020-02-21 00:00:00,2020-02-28 00:00:00,3.3733699999999995,3.2752000000000003,-3.135146233588347,5,移动止盈,2020-02-20 00:00:00,2020-02-19 00:00:00,3.42,2020
002457,002457_data,1,2020-03-04 00:00:00,2020-03-10 00:00:00,7.957949999999999,7.7648,-2.652132615811852,4,移动止盈,2020-03-03 00:00:00,2020-03-02 00:00:00,8.09,2020
002630,002630_data,1,2020-03-06 00:00:00,2020-03-13 00:00:00,2.41241,2.2908000000000004,-5.266017074212077,5,移动止盈,2020-03-05 00:00:00,2020-02-26 00:00:00,2.44,2020
600136,600136_data,1,2020-02-20 00:00:00,2020-02-25 00:00:00,13.493479999999998,12.4476,-7.976002706492312,3,移动止盈,2020-02-19 00:00:00,2020-02-18 00:00:00,13.67,2020
601002,601002_data,1,2020-02-21 00:00:00,2020-03-10 00:00:00,5.675669999999999,6.099600000000001,7.244250326393206,12,移动止盈,2020-02-20 00:00:00,2020-02-19 00:00:00,5.74,2020
600861,600861_data,1,2020-03-03 00:00:00,2020-03-10 00:00:00,10.98097,10.7272,-2.5359980265859887,5,移动止盈,2020-03-02 00:00:00,2020-02-28 00:00:00,11.23,2020
600861,600861_data,2,2021-04-15 00:00:00,2021-05-06 00:00:00,14.514499999999998,14.4716,-0.5205665024630385,12,移动止盈,2021-04-14 00:00:00,2021-04-13 00:00:00,14.71,2021
000526,000526_data,1,2020-02-20 00:00:00,2020-02-25 00:00:00,29.989959999999996,35.0244,16.562084744361126,3,移动止盈,2020-02-19 00:00:00,2020-02-13 00:00:00,30.18,2020
000600,000600_data,1,2020-03-04 00:00:00,2020-03-10 00:00:00,5.03503,4.7288,-6.306989580995549,4,移动止盈,2020-03-03 00:00:00,2020-02-27 00:00:00,5.01,2020
002706,002706_data,1,2020-02-27 00:00:00,2020-03-10 00:00:00,9.679669999999998,10.4328,7.555533840513183,8,移动止盈,2020-02-26 00:00:00,2020-02-20 00:00:00,9.47,2020
601778,601778_data,1,2020-07-08 00:00:00,2020-07-15 00:00:00,8.21821,8.280000000000001,0.52686689072197,5,移动止盈,2020-07-07 00:00:00,2020-07-06 00:00:00,8.32,2020
600522,600522_data,1,2020-02-27 00:00:00,2020-02-28 00:00:00,9.25925,8.518510000000001,-8.224999999999987,1,移动止盈,2020-02-26 00:00:00,2020-02-24 00:00:00,9.12,2020
600770,600770_data,1,2020-02-20 00:00:00,2020-02-25 00:00:00,5.41541,5.5292,1.8762259459579371,3,移动止盈,2020-02-19 00:00:00,2020-02-18 00:00:00,5.53,2020
002957,002957_data,1,2020-02-14 00:00:00,2020-02-26 00:00:00,30.920889999999996,30.654400000000003,-1.0868445329354814,8,移动止盈,2020-02-13 00:00:00,2020-02-11 00:00:00,31.93,2020
002957,002957_data,2,2020-08-26 00:00:00,2020-09-09 00:00:00,27.1271,24.956932,-8.225000000000001,10,移动止盈,2020-08-25 00:00:00,2020-08-24 00:00:00,27.92,2020
603179,603179_data,1,2020-02-14 00:00:00,2020-02-17 00:00:00,22.68266,21.8868,-3.7336713815751668,1,移动止盈,2020-02-13 00:00:00,2020-02-12 00:00:00,23.06,2020
601218,601218_data,1,2020-02-21 00:00:00,2020-02-25 00:00:00,2.8828799999999997,2.8336,-1.9344017094016939,2,移动止盈,2020-02-20 00:00:00,2020-02-19 00:00:00,2.89,2020
002672,002672_data,1,2020-03-05 00:00:00,2020-03-10 00:00:00,10.990979999999999,10.1117016,-8.224999999999989,3,移动止盈,2020-03-04 00:00:00,2020-02-27 00:00:00,10.95,2020
600739,600739_data,1,2020-02-27 00:00:00,2020-03-13 00:00:00,18.768749999999997,19.136000000000003,1.731709956709987,11,移动止盈,2020-02-26 00:00:00,2020-02-25 00:00:00,18.93,2020
000581,000581_data,1,2020-03-04 00:00:00,2020-03-13 00:00:00,20.740719999999996,19.2832,-7.25233559876415,7,移动止盈,2020-03-03 00:00:00,2020-03-02 00:00:00,20.67,2020
600456,600456_data,1,2020-02-19 00:00:00,2020-03-02 00:00:00,26.61659,25.474800000000002,-4.5147681483615925,8,移动止盈,2020-02-18 00:00:00,2020-02-17 00:00:00,27.19,2020
601869,601869_data,1,2020-02-27 00:00:00,2020-02-28 00:00:00,36.62659,33.6964628,-8.225000000000003,1,移动止盈,2020-02-26 00:00:00,2020-02-24 00:00:00,35.85,2020
603131,603131_data,1,2020-02-20 00:00:00,2020-02-26 00:00:00,23.833809999999996,22.9724,-3.8392354075995234,4,移动止盈,2020-02-19 00:00:00,2020-02-14 00:00:00,24.75,2020
000703,000703_data,1,2020-03-03 00:00:00,2020-03-13 00:00:00,13.953939999999998,12.972,-7.262008902145188,8,移动止盈,2020-03-02 00:00:00,2020-02-28 00:00:00,13.81,2020
600528,600528_data,1,2020-03-04 00:00:00,2020-03-13 00:00:00,10.570559999999999,9.963600000000001,-5.966985287439808,7,移动止盈,2020-03-03 00:00:00,2020-03-02 00:00:00,10.71,2020
002258,002258_data,1,2020-02-19 00:00:00,2020-02-28 00:00:00,14.9149,13.8276,-7.5150254108307735,7,移动止盈,2020-02-18 00:00:00,2020-02-14 00:00:00,15.01,2020
600312,600312_data,1,2020-03-04 00:00:00,2020-03-10 00:00:00,6.61661,8.5652,29.224975138326144,4,移动止盈,2020-03-03 00:00:00,2020-02-27 00:00:00,6.67,2020
605028,605028_data,1,2021-08-26 00:00:00,2021-08-27 00:00:00,25.77575,23.71369,-8.224999999999996,1,移动止盈,2021-08-25 00:00:00,2021-08-24 00:00:00,25.06,2021
603260,603260_data,1,2020-02-14 00:00:00,2020-02-28 00:00:00,28.708679999999998,27.8576,-3.189538947802532,10,移动止盈,2020-02-13 00:00:00,2020-02-12 00:00:00,28.6,2020
603859,603859_data,1,2020-02-27 00:00:00,2020-03-02 00:00:00,39.939899999999994,36.744707999999996,-8.224999999999998,2,移动止盈,2020-02-26 00:00:00,2020-02-25 00:00:00,38.98,2020
600707,600707_data,1,2020-02-28 00:00:00,2020-03-10 00:00:00,4.73473,4.6644000000000005,-1.7104067708190192,7,移动止盈,2020-02-27 00:00:00,2020-02-21 00:00:00,4.96,2020
603858,603858_data,1,2020-02-27 00:00:00,2020-03-12 00:00:00,22.462439999999997,20.6654448,-8.22499999999999,10,移动止盈,2020-02-26 00:00:00,2020-02-24 00:00:00,22.6,2020
002318,002318_data,1,2020-02-20 00:00:00,2020-03-10 00:00:00,9.08908,8.638800000000002,-5.1790767602441345,13,移动止盈,2020-02-19 00:00:00,2020-02-18 00:00:00,9.19,2020
002920,002920_data,1,2020-03-03 00:00:00,2020-03-05 00:00:00,47.217169999999996,43.4397964,-8.224999999999994,2,移动止盈,2020-03-02 00:00:00,2020-02-25 00:00:00,45.8,2020
002920,002920_data,2,2021-04-21 00:00:00,2021-05-11 00:00:00,98.10801,97.17040000000001,-1.1806915893003824,11,移动止盈,2021-04-20 00:00:00,2021-04-19 00:00:00,98.32,2021
603369,603369_data,1,2020-02-25 00:00:00,2020-03-16 00:00:00,30.990959999999998,29.945999999999998,-3.5968219764731386,14,移动止盈,2020-02-24 00:00:00,2020-02-20 00:00:00,31.97,2020
002522,002522_data,1,2020-03-04 00:00:00,2020-03-12 00:00:00,5.885879999999999,6.3756,8.095251177394053,6,移动止盈,2020-03-03 00:00:00,2020-03-02 00:00:00,6.01,2020
002522,002522_data,2,2021-05-19 00:00:00,2021-06-21 00:00:00,6.11611,5.8052,-5.308459911610481,22,移动止盈,2021-05-18 00:00:00,2021-05-17 00:00:00,6.19,2021
600469,600469_data,1,2020-02-20 00:00:00,2020-02-28 00:00:00,5.855849999999999,5.437200000000001,-7.3742609954148195,6,移动止盈,2020-02-19 00:00:00,2020-02-18 00:00:00,5.89,2020
600491,600491_data,1,2020-03-04 00:00:00,2020-03-12 00:00:00,7.887879999999999,7.3968,-6.450753941489975,6,移动止盈,2020-03-03 00:00:00,2020-03-02 00:00:00,8.02,2020
001979,001979_data,1,2020-03-04 00:00:00,2020-03-12 00:00:00,18.698679999999996,17.664,-5.758438724016854,6,移动止盈,2020-03-03 00:00:00,2020-03-02 00:00:00,18.52,2020
000546,000546_data,1,2020-03-04 00:00:00,2020-03-10 00:00:00,9.35935,8.878,-5.367985356889091,4,移动止盈,2020-03-03 00:00:00,2020-03-02 00:00:00,9.49,2020
000629,000629_data,1,2020-02-19 00:00:00,2020-02-28 00:00:00,2.5725699999999994,2.4104,-6.5288129185988835,7,移动止盈,2020-02-18 00:00:00,2020-02-14 00:00:00,2.55,2020
000629,000629_data,2,2021-05-14 00:00:00,2021-05-20 00:00:00,2.56256,2.3575552,-8.22499999999999,4,移动止盈,2021-05-13 00:00:00,2021-05-07 00:00:00,2.5,2021
600664,600664_data,1,2020-02-27 00:00:00,2020-03-10 00:00:00,4.7047,4.3516,-7.730260696750049,8,移动止盈,2020-02-26 00:00:00,2020-02-25 00:00:00,5.04,2020
600403,600403_data,1,2020-02-28 00:00:00,2020-03-12 00:00:00,4.11411,3.8732,-6.080701476139431,9,移动止盈,2020-02-27 00:00:00,2020-02-26 00:00:00,4.15,2020
600403,600403_data,2,2021-04-14 00:00:00,2021-04-20 00:00:00,4.44444,4.2228,-5.211904986904983,4,移动止盈,2021-04-13 00:00:00,2021-04-01 00:00:00,4.36,2021
601611,601611_data,1,2020-03-04 00:00:00,2020-03-13 00:00:00,6.856849999999999,6.5228,-5.0967705652012025,7,移动止盈,2020-03-03 00:00:00,2020-03-02 00:00:00,6.84,2020
600378,600378_data,1,2020-02-27 00:00:00,2020-03-10 00:00:00,21.901879999999995,20.396400000000003,-7.098747824387641,8,移动止盈,2020-02-26 00:00:00,2020-02-21 00:00:00,21.65,2020
002232,002232_data,1,2020-03-04 00:00:00,2020-03-12 00:00:00,10.06005,10.322400000000002,2.382839921272771,6,移动止盈,2020-03-03 00:00:00,2020-02-25 00:00:00,10.84,2020
002232,002232_data,2,2021-04-22 00:00:00,2021-04-28 00:00:00,11.511499999999998,10.59058,-8.224999999999993,4,移动止盈,2021-04-21 00:00:00,2021-04-16 00:00:00,11.39,2021
002054,002054_data,1,2020-02-19 00:00:00,2020-02-25 00:00:00,7.617609999999999,7.203600000000001,-5.659906748967176,4,移动止盈,2020-02-18 00:00:00,2020-02-17 00:00:00,7.62,2020
601718,601718_data,1,2020-03-04 00:00:00,2020-03-10 00:00:00,4.75475,4.6552,-2.3186957779063,4,移动止盈,2020-03-03 00:00:00,2020-02-28 00:00:00,4.72,2020
600206,600206_data,1,2020-02-18 00:00:00,2020-02-25 00:00:00,15.715699999999998,15.364,-2.4628894990359798,5,移动止盈,2020-02-17 00:00:00,2020-02-14 00:00:00,15.35,2020
600060,600060_data,1,2020-03-04 00:00:00,2020-03-09 00:00:00,12.532519999999998,12.7788,1.7401275242329741,3,移动止盈,2020-03-03 00:00:00,2020-02-27 00:00:00,12.97,2020
603997,603997_data,1,2020-02-20 00:00:00,2020-03-09 00:00:00,8.21821,8.096000000000002,-1.7120634846273977,12,移动止盈,2020-02-19 00:00:00,2020-02-18 00:00:00,8.19,2020
603595,603595_data,1,2020-03-05 00:00:00,2020-03-09 00:00:00,37.967929999999996,35.6868,-6.233044157266403,2,移动止盈,2020-03-04 00:00:00,2020-02-25 00:00:00,36.85,2020
000616,000616_data,1,2020-02-27 00:00:00,2020-03-09 00:00:00,2.75275,2.53253,-8.224999999999996,7,移动止盈,2020-02-26 00:00:00,2020-02-25 00:00:00,2.73,2020
002163,002163_data,1,2020-02-27 00:00:00,2020-03-10 00:00:00,6.46646,6.2652,-3.3373675086523313,8,移动止盈,2020-02-26 00:00:00,2020-02-24 00:00:00,6.75,2020
002651,002651_data,1,2020-02-20 00:00:00,2020-02-28 00:00:00,4.7047,4.3516,-7.730260696750049,6,移动止盈,2020-02-19 00:00:00,2020-02-17 00:00:00,4.61,2020
002651,002651_data,2,2021-04-01 00:00:00,2021-04-15 00:00:00,10.190179999999998,9.3749656,-8.224999999999987,9,移动止盈,2021-03-31 00:00:00,2021-03-30 00:00:00,10.56,2021
000932,000932_data,1,2020-03-04 00:00:00,2020-03-13 00:00:00,4.16416,4.0296,-3.4563840006147597,7,移动止盈,2020-03-03 00:00:00,2020-03-02 00:00:00,4.22,2020
603112,603112_data,1,2020-11-20 00:00:00,2020-12-11 00:00:00,12.93292,12.2084,-5.827137800280216,15,移动止盈,2020-11-19 00:00:00,2020-11-11 00:00:00,13.23,2020
603375,603375_data,1,2024-03-26 00:00:00,2024-03-27 00:00:00,55.605549999999994,51.157106,-8.224999999999993,1,移动止盈,2024-03-25 00:00:00,2024-03-19 00:00:00,54.4,2024
001390,001390_data,1,2025-07-10 00:00:00,2025-08-21 00:00:00,24.18416,25.58,5.546711731976632,30,到期卖出,2025-07-09 00:00:00,2025-07-08 00:00:00,24.97,2025
603127,603127_data,1,2020-02-28 00:00:00,2020-03-10 00:00:00,75.63556,72.358,-4.558358541934501,7,移动止盈,2020-02-27 00:00:00,2020-02-17 00:00:00,76.1,2020
601688,601688_data,1,2020-02-27 00:00:00,2020-03-12 00:00:00,19.819799999999997,18.8232,-5.253305028305015,10,移动止盈,2020-02-26 00:00:00,2020-02-17 00:00:00,19.75,2020
600500,600500_data,1,2020-02-28 00:00:00,2020-03-10 00:00:00,5.9059,6.0352,1.9643360876411677,7,移动止盈,2020-02-27 00:00:00,2020-02-26 00:00:00,6.14,2020
603201,603201_data,1,2022-09-16 00:00:00,2022-09-23 00:00:00,39.049009999999996,38.13400000000001,-2.568234822086368,5,移动止盈,2022-09-15 00:00:00,2022-09-14 00:00:00,40.15,2022
603755,603755_data,1,2020-03-10 00:00:00,2020-03-13 00:00:00,46.04599999999999,43.046800000000005,-6.738486513486489,3,移动止盈,2020-03-09 00:00:00,2020-02-27 00:00:00,46.1,2020
000019,000019_data,1,2020-03-04 00:00:00,2020-03-18 00:00:00,6.396389999999999,6.1364,-4.2896364590026455,10,移动止盈,2020-03-03 00:00:00,2020-03-02 00:00:00,6.43,2020
600782,600782_data,1,2020-03-04 00:00:00,2020-03-13 00:00:00,4.48448,4.3056,-4.213868274582549,7,移动止盈,2020-03-03 00:00:00,2020-03-02 00:00:00,4.49,2020
600711,600711_data,1,2020-02-14 00:00:00,2020-02-19 00:00:00,5.105099999999999,4.83,-5.613728918140668,3,移动止盈,2020-02-13 00:00:00,2020-02-12 00:00:00,5.07,2020
601117,601117_data,1,2020-03-04 00:00:00,2020-03-09 00:00:00,7.417409999999999,6.9828,-6.084322863371437,3,移动止盈,2020-03-03 00:00:00,2020-03-02 00:00:00,7.58,2020
603010,603010_data,1,2020-02-28 00:00:00,2020-03-10 00:00:00,14.944929999999998,15.060400000000001,0.5476366065281253,7,移动止盈,2020-02-27 00:00:00,2020-02-18 00:00:00,15.66,2020
002168,002168_data,1,2020-02-25 00:00:00,2020-02-28 00:00:00,8.778769999999998,8.657200000000001,-1.6098181465056796,3,移动止盈,2020-02-24 00:00:00,2020-02-17 00:00:00,9.02,2020
601992,601992_data,1,2020-02-28 00:00:00,2020-03-02 00:00:00,3.35335,3.4132000000000002,1.559782381797319,1,移动止盈,2020-02-27 00:00:00,2020-02-26 00:00:00,3.52,2020
002121,002121_data,1,2020-02-27 00:00:00,2020-03-13 00:00:00,4.07407,3.9928,-2.2198110857201754,11,移动止盈,2020-02-26 00:00:00,2020-02-13 00:00:00,3.98,2020
002612,002612_data,1,2020-03-10 00:00:00,2020-03-16 00:00:00,8.3083,7.7464,-6.988116401670605,4,移动止盈,2020-03-09 00:00:00,2020-03-03 00:00:00,8.8,2020
000572,000572_data,1,2020-03-04 00:00:00,2020-03-10 00:00:00,2.42242,2.3368,-3.7594820468787247,4,移动止盈,2020-03-03 00:00:00,2020-02-27 00:00:00,2.42,2020
603806,603806_data,1,2020-02-14 00:00:00,2020-02-26 00:00:00,53.42336999999999,49.149500399999994,-8.224999999999998,8,移动止盈,2020-02-13 00:00:00,2020-02-12 00:00:00,53.27,2020
600336,600336_data,1,2020-02-20 00:00:00,2020-03-10 00:00:00,4.974969999999999,6.5044,30.51749693968008,13,移动止盈,2020-02-19 00:00:00,2020-02-10 00:00:00,4.86,2020
001207,001207_data,1,2021-08-13 00:00:00,2021-08-17 00:00:00,23.19317,26.9468,15.959204229089863,2,移动止盈,2021-08-12 00:00:00,2021-08-11 00:00:00,23.61,2021
002506,002506_data,1,2020-02-14 00:00:00,2020-03-04 00:00:00,5.57557,5.4096,-3.201736010847317,13,移动止盈,2020-02-13 00:00:00,2020-02-11 00:00:00,5.59,2020
000667,000667_data,1,2020-03-12 00:00:00,2020-04-08 00:00:00,2.7827799999999994,2.668,-4.349652326091149,18,移动止盈,2020-03-11 00:00:00,2020-03-10 00:00:00,2.83,2020
000400,000400_data,1,2020-03-04 00:00:00,2020-03-10 00:00:00,12.56255,14.1864,12.701117706994209,4,移动止盈,2020-03-03 00:00:00,2020-02-27 00:00:00,12.78,2020
002507,002507_data,1,2020-03-04 00:00:00,2020-03-13 00:00:00,28.888859999999998,28.198,-2.616440852979305,7,移动止盈,2020-03-03 00:00:00,2020-03-02 00:00:00,28.95,2020
002507,002507_data,2,2021-05-27 00:00:00,2021-06-11 00:00:00,41.54149999999999,38.21818,-8.22499999999999,11,移动止盈,2021-05-26 00:00:00,2021-05-17 00:00:00,41.24,2021
603618,603618_data,1,2020-03-04 00:00:00,2020-03-10 00:00:00,5.59559,5.612,0.06826666178187607,4,移动止盈,2020-03-03 00:00:00,2020-02-24 00:00:00,5.58,2020
600545,600545_data,1,2020-03-13 00:00:00,2020-03-24 00:00:00,5.755749999999999,5.29529,-8.224999999999993,7,移动止盈,2020-03-12 00:00:00,2020-03-04 00:00:00,6.02,2020
603711,603711_data,1,2020-03-12 00:00:00,2020-03-13 00:00:00,24.704679999999996,22.7283056,-8.22499999999999,1,移动止盈,2020-03-11 00:00:00,2020-03-03 00:00:00,24.8,2020
603500,603500_data,1,2020-02-27 00:00:00,2020-03-13 00:00:00,13.213199999999997,14.0852,6.374461144915718,11,移动止盈,2020-02-26 00:00:00,2020-02-20 00:00:00,13.51,2020
000875,000875_data,1,2020-02-21 00:00:00,2020-02-28 00:00:00,3.95395,3.7996,-4.128691245463397,5,移动止盈,2020-02-20 00:00:00,2020-02-19 00:00:00,3.95,2020
000935,000935_data,1,2020-03-04 00:00:00,2020-03-13 00:00:00,14.634619999999998,13.9656,-4.7964887028156395,7,移动止盈,2020-03-03 00:00:00,2020-03-02 00:00:00,15.07,2020
002538,002538_data,1,2020-02-27 00:00:00,2020-03-10 00:00:00,4.834829999999999,4.977200000000001,2.719674373245832,8,移动止盈,2020-02-26 00:00:00,2020-02-13 00:00:00,4.8,2020
002539,002539_data,1,2020-02-19 00:00:00,2020-02-28 00:00:00,4.684679999999999,4.4068000000000005,-6.156675162444369,7,移动止盈,2020-02-18 00:00:00,2020-02-17 00:00:00,4.77,2020
001238,001238_data,1,2022-11-09 00:00:00,2022-11-14 00:00:00,28.618589999999998,28.106,-2.0161085067433295,3,移动止盈,2022-11-08 00:00:00,2022-11-07 00:00:00,28.74,2022
